indv	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
HG04023	0.0118	0.0033	-0.0045	0.0137	-0.0112	0.0118	0.0151	-0.0168	0.0042	-1e-04	-2e-04	0.0171	0.0042	-0.0015	0.003	4e-04	-0.0052	-0.0083	-0.0136	-0.0044
HG04025	0.0065	0.0066	-0.0297	-0.0018	-0.0154	0.0157	0.0219	-0.0101	0.0088	0.0026	0.0076	8e-04	0.0056	0.0072	0.0055	-0.0076	-0.0103	-0.0147	-0.0151	0.0018
HG04026	0.0109	0.0076	0.0021	0.008	-0.0046	0.0187	0.0093	-0.0201	0.0084	0.0114	-0.0066	0.0111	0.0079	0.0032	0.0063	-0.0033	2e-04	-4e-04	-0.0147	-8e-04
HG04029	0.0083	0.0035	-0.0075	-0.011	-0.0178	0.0161	0.0079	-0.0101	-0.0033	0	-0.0056	1e-04	-0.004	7e-04	0.0112	0.0126	-0.0141	-0.006	-0.0014	0.0133
HG04033	0.008	0.0141	-0.0145	-0.0037	-0.0065	0.0232	0.0063	-0.0135	0.0144	-0.003	0.0081	0.0024	0.0069	0.0012	-0.0046	-0.0084	-0.0012	-0.0178	-0.0212	0.0025
HG04035	0.0084	0	0.012	0.0172	-0.0161	-0.0018	0.0226	-0.022	0.0084	-0.0046	0.0063	0.0195	-0.0126	0.0058	0.0205	0.002	0.0037	-0.0091	0.0028	-4e-04
HG04038	0.0075	-0.0034	0.0025	-0.013	-0.0082	0.0059	0.0059	-0.0019	0.0103	-0.0288	0.0235	0.0017	-0.0065	-0.0139	-0.0053	-2e-04	0.0102	-0.0046	-6e-04	-0.0015
HG04039	0.0034	0.0154	-0.0149	0.0212	-0.0139	0.0145	0.0275	-0.0109	0.0078	-0.0069	0.0123	0.0163	0.006	-0.0024	-3e-04	-0.0049	-8e-04	0.0049	-4e-04	-0.004
HG04042	0.0106	0.0125	-0.0069	0.0074	-0.0035	0.0253	-9e-04	-0.0157	0.0149	-0.0073	0.0041	0.0143	0.0068	-0.0106	-0.01	-0.0049	0.0017	-0.0206	-0.0187	-2e-04
HG04047	0.0087	0.0017	0.0054	0.0143	-0.0102	0.0091	0.0022	-0.0137	0.0136	-0.0117	0.0089	0.001	-0.0129	-0.0062	0.0059	0.0042	0.012	0.004	-5e-04	0.004
HG04054	0.0051	-0.0023	-0.0101	-0.0142	-0.0376	0.0171	0.0258	-0.0297	0.0031	-0.0169	0.0051	0.021	-0.0103	-0.0089	0.0053	0.0182	-0.007	-0.0103	-0.0079	-0.0027
HG04056	0.0061	0.0158	-0.0126	0.0142	-0.0143	0.0313	0.0097	-0.0296	0.0127	-0.0014	-2e-04	0.0174	-0.0099	-0.001	0.0197	0.0046	0.0044	-0.0097	-0.0034	0.0097
HG04059	0.0108	0.0098	-0.0197	0.0173	-0.0076	0.0198	-7e-04	-0.0137	0.0075	0.0071	-0.0051	0.0058	7e-04	-0.0013	0.0045	4e-04	-3e-04	0.0042	-0.0045	0.0028
HG04060	0.0095	-0.0034	0.0341	0.0032	-0.0014	0.0043	0.0076	-0.0123	0.0053	-0.0016	0.0012	0.0047	-0.0051	-0.0031	0.0048	0.0034	0.0024	1e-04	-0.0063	-0.0011
HG04061	0.0092	0	-0.0277	-0.0041	-0.0203	0.0094	0.0071	-0.0052	0.0082	-0.0246	0.0146	4e-04	-0.0065	-0.0111	-0.0029	0.0057	0.008	-0.0022	0.0051	0.001
HG04062	0.0078	0.0063	-0.0154	0.0011	-0.0145	0.014	0.0208	-0.0212	0.0157	0.0085	0.0037	-6e-04	0.0059	0.0121	0.01	-0.0096	9e-04	-0.0024	-0.0136	0.0015
HG04063	0.0061	0.0147	-0.0019	0.0148	-0.0088	0.011	0.0132	-0.0151	0.0109	-0.0048	0.0048	0.0118	-0.0049	0.0011	0.0058	-0.0028	0.0074	0.0054	0.006	0.0014
HG04070	0.0029	0.003	-0.0399	-0.0376	-0.0312	0.0154	0.0142	-0.0248	0.0063	-0.0175	0.0095	0.0223	-0.0088	-0.0102	-0.0044	0.0099	0.01	-0.0076	-0.0158	-0.017
HG04075	0.0109	0.0131	-0.0126	0.0189	-0.0091	0.0024	8e-04	-0.0037	7e-04	-0.006	0.004	0.005	0.0075	-0.0076	-0.0091	7e-04	-0.0029	-0.0091	-0.0071	-0.0029
HG04076	0.0032	0.0039	-0.0259	-0.0313	-0.0029	0.0379	0.0092	-0.005	0.0131	-0.0102	0.0083	0.002	-0.0054	-0.0014	0.0094	-0.0011	1e-04	0.0133	0.0097	0.0053
HG04080	0.0119	0.0061	-0.0083	0.0132	-0.0048	0.0117	0.0075	-0.012	0.0067	0.0124	-0.0042	0.0054	0.0093	0.0033	0.0025	-0.003	-3e-04	-8e-04	-0.0183	-0.0026
HG04090	0.0049	0.009	-0.0226	-0.0178	-0.019	0.0072	0.0189	-0.0037	0.0066	-0.0114	0.0148	-0.008	-0.0035	0.002	0.0083	4e-04	-0.009	-0.0088	-0.0022	0.0035
HG04093	0.007	-1e-04	0.0162	-0.0249	-0.0127	0.0327	0.0094	-0.0329	0.0106	0.0073	-0.0126	0.0075	-0.0042	-0.0021	0.0038	0.0131	0.0037	0.0063	-0.0136	-0.001
HG04094	0.0094	0.0148	-0.0068	0.0192	-0.0044	-9e-04	0.0024	-0.0046	1e-04	-0.0078	0.0033	0.0176	-0.0023	-0.0079	-0.0044	6e-04	-0.0076	-0.0235	-0.0055	0.0027
HG04096	0.0085	0.0184	-0.0054	0.0117	-0.011	0.0158	0.0036	-0.0149	0.0034	-0.0038	4e-04	0.0124	-0.0053	-0.0059	0.0075	0.0068	-0.0014	-0.0085	-0.0014	0.003
HG04098	0.007	0.0233	-0.0014	0.0103	-0.0026	0.0171	5e-04	-0.0172	0.0036	0.0107	-0.0079	0.0137	-0.0126	0.0025	0.0184	0.0073	-0.0028	-0.0044	0.0042	0.0096
HG04099	0.0096	0.0071	-0.0229	0.0021	-0.0209	0.0038	0.0149	-0.0098	0.0104	-0.0034	0.0119	-0.0114	0.0015	0.0039	0.0017	-0.0027	-9e-04	-0.0022	-0.0097	0.0033
HG04100	0.0082	0.0083	-0.0121	-0.0011	-0.003	0.0175	0.0032	-0.0114	0.0144	0.0165	-0.004	-0.0111	-0.0032	0.0116	0.0115	-0.007	0.0038	0.0079	-0.0084	0.0063
HG04106	0.0052	0.0054	0.0065	-0.0233	-0.0169	0.0224	0.0167	-0.0392	0.0191	-8e-04	9e-04	0.0205	-0.0176	0.0044	0.0186	0.0049	0.0185	0.003	-0.0052	-0.0029
HG04107	0.0113	0.0138	-0.0072	0.0072	-0.0048	0.0268	-5e-04	-0.0158	0.0133	-0.0129	0.0058	0.016	0.0065	-0.0076	-0.0105	-0.003	0.0044	-0.0174	-0.0113	-0.0044
HG04118	0.0087	0.0049	0.0138	0.0065	0.0043	0.009	0.0048	-0.0122	0.0065	0.0112	-0.0078	0.0106	-0.0042	0.0063	0.0132	-0.0023	0.0027	2e-04	-0.0042	3e-04
HG04127	0.0058	0.0031	-0.0253	-0.0085	-0.0207	0.0093	0.0142	-0.0201	0.0041	-0.0089	0.0053	0.0207	-0.0014	-0.0078	-0.0016	0.006	0.0029	-0.0083	-0.0091	-0.0119
HG04131	0.0076	0.0151	0.0024	-0.0021	-0.0089	0.0133	0.0191	-0.0254	0.0145	0.015	-0.0021	0.0051	-0.0015	0.0178	0.0215	-0.0033	0.0041	-0.0016	-0.0045	0.0064
HG04132	0.01	0.0056	-0.0174	0.0011	-0.0092	0.0228	0.0017	-0.0206	0.0123	0.0024	-0.0046	0.0075	8e-04	-0.0018	0.0017	0.0027	0.0101	0.0038	-0.0095	-0.0031
HG04134	0.0087	0.0042	-0.0275	-0.004	-0.0107	0.0186	0.0107	-0.0106	0.0069	-1e-04	0.0044	0.0056	0.0076	0.001	0.0022	-7e-04	-0.0072	-0.0038	-0.012	-4e-04
HG04135	0.0103	0.0053	-0.0173	0.0183	-0.0134	0.0123	-0.0019	-0.0084	0.0119	-0.0092	0.0053	-0.0047	-0.0026	-0.0125	-0.0055	0.0029	0.0061	0.0048	-0.0038	0.0036
HG04140	0.0079	0.0045	-0.0226	0.0022	-2e-04	0.0143	-0.0019	-2e-04	0.006	0.0055	0.0012	-0.0096	0.004	9e-04	-0.0014	-0.0039	-0.0034	-7e-04	-0.0046	5e-04
HG04141	0.0079	0.0088	-0.0217	9e-04	-0.0219	-0.004	0.0162	-0.0061	-0.0042	-0.0193	0.0157	0.007	-0.0095	-0.0058	0.0015	0.0085	-0.0084	-0.0133	0.0024	0.0035
HG04144	0.0078	-0.0036	0.0021	-0.0076	-0.0138	0.0017	0.0177	-0.0131	0.0089	-0.0157	0.0162	0.0079	-0.0098	-0.0014	0.0114	0.003	0.004	-0.0068	5e-04	0.0025
HG04146	0.0072	-0.0064	-0.0058	0.0263	-0.0114	-0.0056	0.0175	-0.0171	-0.002	0.006	-0.0034	0.0184	-0.004	0.0052	0.0149	0.0053	-0.0094	-0.0138	0.0037	0.0072
HG04147	0.0077	0.0066	-0.0212	-0.0031	-0.0087	0.0157	0.0042	-0.0108	0.0065	-0.0013	0.0013	0.0033	-0.005	-1e-04	0.0094	0.0037	-0.0011	-0.0011	-0.0015	0.0063
HG04149	0.0119	0.0061	-0.0154	0.0204	-0.0148	0.0021	0.0081	-0.0108	0.0057	-0.0031	0.0048	0.0036	0.0035	-0.004	-0.0013	0.0019	0.002	-0.0054	-0.0114	-0.0014
HG04150	0.0084	0.0145	-0.0191	-0.0026	-0.018	0.0125	0.0135	-0.0154	0.0114	0.0027	0.0076	-0.0072	1e-04	0.0069	0.0061	-0.0026	-0.005	-0.0046	-0.0148	0.005
HG04152	0.0102	0.0079	-0.0208	-0.0066	-0.0241	-0.0102	0.0154	7e-04	-0.0037	-0.01	0.0117	-0.0052	-2e-04	0.0021	0.0055	0.0029	-0.007	-0.006	-0.005	0.0059
HG04153	0.0105	-0.0015	-0.0234	-0.0048	-0.0131	0.0259	5e-04	-0.0109	0.0139	-0.0076	0.0036	-0.0074	-0.0018	-0.0059	0.0056	0.0031	0.0033	0.0048	-0.0061	0.0068
HG04155	0.0072	0.0041	-0.0018	0.0202	-0.0219	0.0178	0.0125	-0.0289	0.0014	-0.0025	-0.0015	0.014	-0.0144	-0.0042	0.0186	0.0178	-0.0081	-0.0141	-7e-04	0.0146
HG04156	0.0084	0.0153	-0.007	0.0147	8e-04	0.0184	0.002	-0.0109	0.0036	2e-04	-0.0038	0.0173	5e-04	-0.0014	0.0016	-9e-04	-0.0047	-0.0201	-0.0092	0.0011
HG04158	0.0074	0.0116	-0.0117	-0.0036	-0.0028	0.0174	9e-04	-0.0132	0.0046	0.0102	-0.0067	0.0012	-0.0065	0.0059	0.0144	0.0035	-0.0048	6e-04	-0.0022	0.0077
HG04159	0.0056	0.0029	-0.0123	2e-04	-0.0109	0.0027	0.0093	-0.0095	0.0037	-0.0177	0.0134	0.0135	0.0079	-0.0038	-0.001	-0.0119	-9e-04	-0.0184	-0.0021	-0.0021
HG04162	0.0014	-0.0071	-0.0069	-0.0427	-0.0026	0.0326	-0.0026	-0.0258	0.0059	-0.0016	-0.0131	0.0286	-0.0157	-0.0042	0.0035	0.0146	0.0071	3e-04	0.0028	-0.0072
HG04164	0.0118	-0.0025	0.003	0.0125	-0.0081	0.0084	0.0145	-0.0161	0.0104	0	0.0062	0.0135	0.0021	1e-04	0.0045	-0.0054	0.0043	-0.0049	-0.0129	-0.004
HG04171	0.008	0.0091	0.0037	0.0088	0.0016	0.0137	0.005	-0.0229	0.0083	0.0187	-0.0099	0.0091	-0.0026	0.0146	0.0189	-0.0014	0.0101	0.004	0.0023	0.0025
HG04173	0.0064	0.0048	-0.0269	-0.0209	-0.0166	0.0241	0.0179	-0.0167	0.0166	0.0026	0.009	-0.0126	0.0016	0.0117	0.013	-0.0049	-5e-04	0.0015	-0.0135	0.0091
HG04174	0.008	0.0052	-0.0236	-0.0103	-0.0237	8e-04	0.013	-0.0134	0.0019	-0.0106	0.0084	0.0082	-0.0026	-0.0053	-0.0051	0.008	0.0052	-0.0024	-0.0112	-0.0116
HG04176	0.0115	-8e-04	-0.0056	0.0081	-0.0072	0.0246	0.0048	-0.0199	0.0134	-4e-04	0.0012	0.0095	0	-0.0042	0.0037	1e-04	0.0057	-0.0022	-0.0164	-5e-04
HG04177	0.0076	-0.01	-0.0073	-0.0083	-0.0016	0.0231	-0.0034	-0.0203	0.013	-0.0035	-0.0029	0.0117	-0.0097	-0.0048	0.0021	0.0086	0.0167	0.0063	1e-04	-3e-04
HG04180	0.0035	0.0012	-0.004	-4e-04	-0.0167	0.0235	0.0153	-0.0194	0.0079	0.0089	-0.0015	-0.0094	-0.0029	0.011	0.0184	0.0045	-0.0073	-0.0038	-0.0067	0.0105
HG04182	0.0117	0.0033	1e-04	0.0167	-0.0134	-0.0059	0.0125	-0.0091	0.0037	-0.0075	0.0063	0.0067	0	-0.0026	0.0015	-1e-04	0.0014	-0.0048	-0.0012	-0.0015
HG04183	0.0101	-0.008	0.0058	-0.0129	-0.0067	0.0022	0.0246	-0.0143	0.0144	0.0054	0.007	-0.002	0.0019	0.0174	0.0131	-0.0134	0.0022	0.0022	-0.0121	0.0017
HG04185	0.005	0.0127	-0.0221	0	-0.0204	0.0212	0.0141	-0.0171	0.0086	-0.0078	0.0134	-0.0034	-0.0144	9e-04	0.0137	0.0047	-0.002	-0.0059	8e-04	0.0127
HG04186	0.0099	0.0049	-0.0173	-2e-04	-0.0243	0.0227	0.0285	-0.0351	0.0215	6e-04	0.0062	0.007	0.0031	0.0093	0.018	-0.004	0.0044	-0.007	-0.0157	9e-04
HG04188	0.0098	0.006	-0.0011	0.0129	-0.0154	0.0363	-0.0014	-0.0244	0.0128	-0.012	0.004	-0.0014	0.0023	-0.0146	-0.0075	0.0099	0.004	-0.0049	-0.0145	0.0046
HG04189	0.0036	0.0115	-0.027	-0.0134	-0.0054	0.0083	0.0062	-0.026	-0.0166	0.0118	0.0127	-7e-04	0.0058	0.0048	0.0175	0.0041	-0.0082	0.0036	0.0064	0.0073
HG04191	0.0079	0.0064	-0.011	-0.0174	-0.0052	0.0175	0.0077	-0.0145	0.0128	0.0029	6e-04	0.0029	0.0028	0.0063	0.0092	-0.006	0.0088	0.0059	-3e-04	0.0024
HG04194	0.0104	-0.0062	0.0041	0.0126	-0.0046	0.0029	-0.001	-0.0061	0.0106	-0.0125	0.0108	-0.0035	-0.0028	-0.0087	-0.0033	-8e-04	0.0146	0.0064	-0.0016	-0.001
HG04195	0.0091	0.0087	-0.0202	0.0214	-0.0266	0.0031	0.0163	-0.0205	-2e-04	-0.0083	0.0072	0.0137	-0.0073	-0.0042	0.0157	0.0021	-0.0053	-0.0099	-3e-04	0.003
HG04198	0.0087	-0.0032	0.0087	0.0209	-0.0198	0.0043	0.0211	-0.0245	4e-04	0.0017	2e-04	0.0143	-0.005	-0.0052	0.0083	0.0104	-0.0132	-0.0134	-0.0104	0.0085
HG04200	0.005	0.0115	-0.0237	-0.0206	-0.0288	0.0147	0.0246	-0.0145	0.0133	-0.0129	0.0177	-0.0104	-0.0024	0.0022	0.0074	-1e-04	-0.0046	-0.006	-0.0129	0.0081
HG04202	0.0046	-0.0031	0.0013	-0.0244	-0.0012	8e-04	0.016	0.0019	0.0064	-0.0183	0.0204	0.004	8e-04	0	-0.0039	-0.0077	-0.0037	-0.0203	-0.0094	-0.0036
HG04206	0.0121	0.0147	-0.0128	0.0168	-0.0085	0.0121	-0.0026	-0.008	0.0057	0.0027	-0.0041	4e-04	0.0014	-0.0041	5e-04	0.0031	4e-04	0.003	-0.0061	-5e-04
HG04209	0.0119	0.0151	-0.0074	0.0165	-0.0061	0.0205	0.0063	-0.0188	0.0095	0.0116	-0.0069	0.0085	0.0084	0.0025	0.0039	-0.0025	0	-0.004	-0.0119	1e-04
HG04210	0.0098	0.0114	-0.0129	0.0228	-0.0214	-0.0028	0.0129	-0.0173	0.0032	-0.0069	0.0078	0.0105	-0.0079	-0.0035	0.0094	0.0044	-0.0015	-0.009	-4e-04	0.0081
HG04211	0.0048	-0.01	0.0173	-0.0166	-0.0078	0.0483	0.0036	-0.0257	0.0089	-6e-04	-0.0049	-3e-04	0.0018	-0.0085	0.0021	0.0112	-0.0091	-0.0026	-0.0147	0.0099
HG04212	0.0049	0.0056	-7e-04	0.0055	0.0044	0.0378	-0.013	-0.0098	0.0029	0.0047	-0.0124	0.0035	-8e-04	-0.0077	0	0.0082	-0.0046	-0.0019	-0.004	0.0064
HG04214	0.0115	0.0073	0.0039	0.0098	-0.0017	0.0138	-0.0082	-0.0083	0.0125	-0.0054	0.0041	-0.0043	-0.0036	-0.0079	-0.002	0.0024	0.0153	0.0113	0.001	-6e-04
HG04216	0.0079	0.0141	-0.0074	0.0158	-0.0059	0.0071	0.0104	-0.0117	0.0046	0.0071	-0.0044	0.0099	0.0034	0.0021	0.0037	-3e-04	-0.0042	-0.005	-0.0088	-0.0016
HG04219	0.0104	-0.0031	-0.0104	0.0179	-0.0178	0.0191	0.0037	-0.0163	0.0037	-0.0074	0.0026	0.0025	-7e-04	-0.0096	-0.0024	0.0102	-0.0042	-0.0074	-0.0105	0.0033
HG04222	0.0106	0.0132	-0.0114	0.0058	-0.0025	0.0362	-0.002	-0.0202	0.0159	0.0088	-0.0077	0.0057	0.0087	3e-04	0.0038	-0.0015	0.008	0.0046	-0.0095	-1e-04
HG04225	0.007	-0.0087	0.0178	0.0126	-0.0093	0.0159	0.0038	-0.0202	0.0056	-0.0017	-0.0011	0.0039	-0.0096	-0.006	0.006	0.0103	8e-04	-0.0026	-0.0021	0.0091
HG04227	0.0029	-0.0039	-0.0125	0.0018	-0.0137	-0.0033	0.0267	-0.0134	0.0221	-0.0184	0.0081	0.0066	0.0282	-0.016	0.0031	-0.0182	-0.0025	-0.0054	-0.0024	0
HG04229	0.0119	-5e-04	-0.0138	0.0243	-0.0229	0.0042	0.0237	-0.0252	0.0158	-0.0017	0.0057	0.0104	0.002	0.003	0.0083	-0.0055	0.0104	-0.0035	-0.0096	-0.0045
HG04235	0.0106	0.0026	-0.012	0.0226	-0.0223	0.0044	0.0117	-0.0176	0.018	-0.0146	0.0156	0.0023	-0.0014	-0.0067	7e-04	-0.0019	0.0145	-0.0061	-0.014	-0.0015
HG04238	0.0088	0.0076	-0.0197	0.0017	-0.0123	0.0068	0.0056	-0.0065	0.0021	-0.0037	0.0024	-9e-04	-0.0071	-6e-04	0.0082	0.0073	-0.0061	-8e-04	0.0016	0.0044
HG04239	0.0117	0.0076	-0.0155	0.0143	-0.0094	0.0168	0.0093	-0.0158	0.0082	0.0053	-9e-04	0.0071	0.008	0.002	0.002	-0.0016	0.0023	7e-04	-0.0082	4e-04
HGDP00001	0.0084	0.0056	-0.0161	-0.0158	-0.0014	0.001	0.0069	0.0053	-0.0039	0.0107	-0.0039	-0.0042	0.013	0.0087	3e-04	-0.0039	-0.0114	-0.0048	-0.0112	5e-04
HGDP00003	0.0116	0.0215	-0.0034	0.0106	0.0013	0.0133	-8e-04	-0.0085	-5e-04	0.0216	-0.0139	0.0014	0.0088	0.0069	0.0044	7e-04	-0.0071	0.0047	-0.0079	-3e-04
HGDP00005	0.008	0.0128	-0.0131	-0.0134	-0.0194	-0.0023	0.0062	0.0032	8e-04	-0.0163	0.0098	-0.0093	-0.0078	-0.005	0.0032	0.0071	-0.0013	0.0025	0.0044	0.0073
HGDP00007	0.0079	0.0143	-0.0099	-0.0154	-0.0082	-6e-04	0.0087	0.0013	-0.0055	0.004	-0.0032	0.0017	0.0048	0.0083	0.0066	0.0015	-0.0095	-0.0027	-0.0021	0.0028
HGDP00009	0.0077	0.0032	0.0104	0.0069	-6e-04	0.0063	0.011	-0.0164	0.006	0.0073	-0.001	0.0133	-0.0032	0.0058	0.0123	-0.0029	-1e-04	-0.0064	-0.0071	-5e-04
HGDP00011	0.0094	-0.0099	0.0175	0.0109	-0.0095	0.0067	0.0013	-0.0121	0.0055	-0.0063	-7e-04	-0.004	-0.0055	-0.0106	-0.0012	0.0094	-1e-04	-8e-04	-0.0033	0.0069
HGDP00013	-0.0139	0.0155	-0.001	-0.0442	-0.0019	0.0057	-0.028	-0.0181	-0.0154	0.0316	0.0121	0.047	-0.0115	0.0459	0.0465	-0.0163	-0.0189	-0.0224	0.0748	0.1748
HGDP00015	0.0015	0.0021	0.0101	-0.0294	-0.0128	-0.0078	0.0405	-0.009	0.0087	-0.0063	0.0165	0.0054	-0.0056	0.0197	0.0205	-0.01	-0.0041	-0.0014	0.0063	0.0053
HGDP00017	0.007	-9e-04	0.0263	-0.0226	0.0045	0.0272	0.0025	-0.0077	-2e-04	0.0047	-0.0053	9e-04	0.0062	-0.0023	0.0012	0.0067	-0.0093	-0.0032	-0.0121	0.0047
HGDP00021	0.0046	0.0125	0.0139	0.0031	0.0097	0.0092	-0.003	-0.0025	0.0077	-0.0153	0.0094	0.0245	0.0014	0.0292	-0.0078	-0.0163	0.0288	-0.0269	-0.0157	0.0022
HGDP00023	0.0077	-0.0015	0.0195	0.0116	-0.0107	0.0143	0.0014	-0.0155	0.0053	-0.0109	0.0031	0.0017	-0.0106	-0.0106	0.0018	0.0134	0.0037	-0.0023	0.0018	0.007
HGDP00025	0.0087	0.0141	0.015	-0.0148	-0.0014	0.0095	0.0142	-0.0104	0.0097	0.0019	0.0067	0.0014	0.0097	0.0087	-0.0032	-0.0087	-0.0011	-0.0135	-0.0209	-0.0024
HGDP00029	0.0059	0.0127	-0.0072	-0.0222	-0.0017	0.0111	0.0079	-0.0032	-0.0076	0.0116	-0.0096	0.0109	-0.0019	0.0113	0.0187	0.0035	-0.0162	-0.0072	7e-04	0.0091
HGDP00031	0.0069	0.0153	-4e-04	-0.0203	-0.0043	0.0012	8e-04	0.0023	7e-04	-0.0133	0.009	0.0039	-0.0023	0.0018	0.0026	0.0021	0.0018	-0.0117	0.0052	0.0055
HGDP00033	0.0108	0.0206	-0.002	0.0112	-0.0043	0.0062	-0.0037	-0.0019	4e-04	-6e-04	-0.0046	0.0011	-8e-04	-0.0043	-0.0037	0.0069	-0.0029	0.002	0	-0.0023
HGDP00035	0.0115	0.0087	-0.005	0.0119	-0.0066	0.0119	-0.0072	-0.0058	0.0077	-0.0045	0.0023	-0.0034	-0.0019	-0.0092	-0.0039	0.0033	0.0058	0.0061	-0.005	9e-04
HGDP00037	0.0117	0.0096	-0.0109	0.0133	-0.0099	0.0079	-0.0055	-0.004	0.008	-0.0119	0.0062	-0.0061	-0.0024	-0.011	-0.005	0.0044	0.0055	0.0032	0.001	6e-04
HGDP00039	9e-04	0.0021	0.0043	-0.0043	-0.0073	0	0.0258	0.0016	0.0053	-0.0203	0.0204	0.0032	-0.0026	-0.0061	-3e-04	-0.0038	0.0024	0.0158	0.0137	-0.0054
HGDP00041	0.0062	0.0058	-0.0161	-0.0028	-0.0188	0.0166	0.0238	-0.0247	0.0193	0.0049	0.0065	-7e-04	0.0044	0.0173	0.0154	-0.0083	0.0037	-0.0042	-0.0138	0.0038
HGDP00043	0.0113	0.016	-0.0088	0.0128	-0.0067	0.016	0.0054	-0.0176	0.0076	0.009	-0.0066	0.009	0.005	0.0011	0.0016	0.0014	-0.0023	-9e-04	-0.01	-5e-04
HGDP00045	0.0052	0.0084	-0.0112	-0.0145	-0.0073	0.0037	5e-04	0.0031	-0.0045	-0.0092	0.0028	-8e-04	-0.0066	-0.0018	0.0063	0.0093	-0.0061	-0.0061	0.0069	0.0097
HGDP00047	0.0043	-0.0045	0.0303	-0.0085	-0.0129	0.0053	0.0266	-0.0226	0.0037	-7e-04	0.0034	0.0071	-0.0055	0.0093	0.0182	0.0029	-0.0116	-0.0147	-0.0058	0.0072
HGDP00049	0.0075	5e-04	0.0287	-0.0053	0.0073	0.0199	-0.0018	-0.0095	0.0098	-0.007	0.0022	0.0075	-0.0097	-0.006	0.0087	-4e-04	0.0129	0.006	0.0019	0.0022
HGDP00052	0.0085	0.0085	-0.0233	6e-04	-0.0228	-0.0019	0.0166	-0.0048	0.0048	-0.008	0.0174	-0.0116	0.0025	0.0019	0	-0.0048	-0.0029	-0.005	-0.0108	0.0063
HGDP00054	0.0122	0.0178	-0.0043	0.0096	-0.0076	0.0072	0.0068	-0.0094	0.0028	0.0053	-0.0043	0.0048	0.0086	0.0015	7e-04	-2e-04	-0.0029	-0.0017	-0.0098	-0.0027
HGDP00056	0.0084	0.0176	-0.0068	0.0157	-0.008	0.018	0.0033	-0.0145	0.0092	0.0043	-0.002	0.0022	0.0017	-0.0016	0.0032	0.001	0.0067	0.002	-0.0096	0.0039
HGDP00057	0.0058	0.0293	-0.0012	0.0093	4e-04	0.0184	-0.0092	1e-04	0.0041	0.0056	0.0018	0.0043	0.0014	-3e-04	0.0013	0.0076	-0.0023	-0.0024	0.0017	0.0076
HGDP00060	0.0026	0.0036	0.0149	-5e-04	0.0168	0.0145	-0.0099	-0.0089	0.0173	0.0019	0.0031	0.0057	-0.0086	-0.0114	-0.0066	-0.0093	0.0161	-0.0033	-0.0122	-6e-04
HGDP00062	0.0095	0.018	-0.0043	0.0131	-4e-04	0	0.0039	2e-04	-0.005	0.0063	-0.0059	0.0095	0.0111	-3e-04	-0.0046	-8e-04	-0.0102	-0.0077	-0.0074	-0.0063
HGDP00064	0.0079	0.0241	0.0027	0.0053	0.0088	0.0228	-0.0079	-0.0107	0.0046	0.0061	-0.0078	0.0164	4e-04	-0.0025	-6e-04	-4e-04	-0.0042	-0.0124	-0.0055	0.0049
HGDP00066	0.0088	0.0059	0.0162	0.0014	0.0132	0.0134	0.0019	-0.0079	0.0078	-0.001	3e-04	0.0192	0.0087	0.0017	-0.0077	-0.0117	-1e-04	-0.0163	-0.015	-0.0062
HGDP00068	0.0112	0.0102	-8e-04	0.0118	-0.0037	1e-04	0.0057	-0.0055	0.003	0.0044	-0.0032	0.0037	0.0033	0.0046	0.0031	-4e-04	-1e-04	0.0015	-0.001	-0.0019
HGDP00070	0.0051	0.0116	-0.0096	-0.0093	-0.0022	0.0304	-0.0016	-0.0105	0.0178	-0.0029	0.0061	-0.0066	-9e-04	7e-04	0.0023	-0.0087	0.0078	-0.0011	-0.0077	0.004
HGDP00072	0.0104	0.0164	-0.008	0.0046	0.0039	0.0248	-0.0079	-0.0062	0.0103	4e-04	-7e-04	0.0075	0.0131	-0.0056	-0.0132	-0.0056	0.0013	-0.0111	-0.0193	-0.0039
HGDP00074	0.0063	0.0031	0.0188	0.0102	-0.0129	-0.0125	0.0196	-0.0025	0.0027	-0.0255	0.0164	0.0101	-5e-04	-0.0098	-0.0031	-0.0038	0.0059	0.0023	0.0039	-0.0067
HGDP00076	0.0077	0.008	0.0342	0.0041	-3e-04	0.0137	0.0069	-0.0217	0.0024	0.0153	-0.012	0.0084	-0.0028	3e-04	0.0088	0.0112	-0.0072	-0.0061	-0.0063	0.0046
HGDP00078	0.0099	0.0138	-0.011	0.0098	-0.0028	0.0163	-0.0116	-0.0018	0.0071	-0.0056	-0.0017	-0.004	-5e-04	-0.0084	-0.005	0.004	0.0057	0.007	0.0015	0.0015
HGDP00080	0.0033	0.0146	-0.0154	-6e-04	-0.0093	0.0206	0.022	-0.0165	0.0145	0.002	0.0075	0.0022	0.0014	0.0054	0.0062	-0.0094	2e-04	0.0049	-0.0023	0.0063
HGDP00082	0.0098	0.0185	-0.0065	0.011	-0.0032	0.0082	-1e-04	-0.0068	5e-04	0.0094	-0.01	0.0073	-0.0034	0.002	0.0071	0.0042	-0.0069	3e-04	-3e-04	0.0028
