indv	poject	pop3code	population	genetic_region	latitude	longitude	color
HG02130	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02057	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02058	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01866	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02061	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01867	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02141	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02142	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01869	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02025	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02028	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01862	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02016	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01864	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02121	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02139	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02122	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01850	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02064	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01855	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02078	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02084	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02029	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01599	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02088	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02138	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02040	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02019	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02140	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02023	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01868	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02067	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02024	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02128	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02133	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02113	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02116	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01847	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02512	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02035	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02075	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02020	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01853	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02079	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02017	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02085	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02073	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02127	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01848	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01846	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02076	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01851	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01852	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02087	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02026	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02086	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01849	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01843	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02032	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02137	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02136	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02134	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01844	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01845	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02072	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
NA19017	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19023	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19024	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19019	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19020	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19027	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19028	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19030	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19031	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19035	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19036	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19037	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19038	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19041	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19042	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19043	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19025	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19026	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19307	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19308	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19309	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19310	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19312	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19314	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19315	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19316	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19317	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19318	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19319	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19320	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19321	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19323	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19324	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19327	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19328	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19331	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19332	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19334	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19338	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19346	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19347	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19350	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19351	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19355	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19360	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19372	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19374	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19375	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19376	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19377	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19378	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19379	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19380	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19383	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19384	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19385	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19390	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19391	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19393	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19394	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19395	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19397	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19399	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19401	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19403	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19404	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19428	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19429	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19430	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19431	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19434	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19435	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19436	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19437	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19438	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19439	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19440	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19443	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19445	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19446	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19448	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19449	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19451	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19452	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19454	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19455	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19456	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19457	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19461	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19462	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19463	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19466	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19467	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19468	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19471	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19472	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19473	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19474	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19475	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
HG03077	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03439	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03073	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03066	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03078	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03457	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03079	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03074	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03376	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03445	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03446	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03442	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03451	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03069	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03072	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03225	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03428	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03432	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03433	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03458	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03081	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03082	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03461	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03084	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03209	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03212	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03224	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03455	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03096	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03436	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03437	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03460	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03058	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03464	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03449	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03086	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03088	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03452	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03473	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03476	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03478	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03479	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03097	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03556	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03557	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03060	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03085	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03063	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03064	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03397	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03401	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03410	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03419	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03095	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03547	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03548	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03378	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03380	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03558	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03559	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03563	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03469	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03470	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03472	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03572	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03091	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03575	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03052	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03388	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03054	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03382	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03385	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03571	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03391	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03394	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03567	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03484	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03583	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03485	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03565	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03577	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03055	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03057	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03061	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
HG03578	1000 Genomes	MSL	Mende in Sierra Leone	AFR	8.48	-13.23	orange
NA19731	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19734	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19722	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19732	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19725	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19726	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19723	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19729	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19773	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19774	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19735	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19740	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19741	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19746	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19747	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19728	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19783	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19785	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19786	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19788	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19776	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19777	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19779	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19780	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19782	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19749	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19750	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19752	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19755	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19756	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19789	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19792	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19794	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
NA19795	1000 Genomes	MXL	Mexican Ancestry in Los Angeles CA USA	AMR	34.0544	-118.2439	red
